field.header.seq,%time,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.charge,field.capacity,field.design_capacity,field.percentage,field.power_supply_status,field.power_supply_health,field.power_supply_technology,field.present,field.location,field.serial_number,%time,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8,%time,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8,%time,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,%time,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance,%time,field.header.stamp,field.header.frame_id,field.temperature,field.variance
211,1.57406983066527e+18,1.5740698306649556e+18,,16.3129997253,-2.17000007629,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698236895939e+18,1.574069823689355e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,-0.009,-0.105,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.44129925,-0.14709975,9.48303055,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698236895918e+18,1.574069823689355e+18,base_link,127000.0,231000.0,-354000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698421362383e+18,1.5740698421359974e+18,map,4.0188035965,-1.33711385727,1.08456277847,0.0216992085969,-0.0398590779222,-0.237410455768,-0.97034873821,1.5740698237056095e+18,1.5740698237054316e+18,base_link,94226.8676758,0.0,1.5740698237056138e+18,1.5740698237054316e+18,base_link,42.94,0.0
212,1.5740698309441905e+18,1.574069830943845e+18,,16.313999176,-2.11999988556,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069823936085e+18,1.5740698239357092e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.07,-0.078,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.51975245,0.2157463,9.7085835,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698239360822e+18,1.5740698239357092e+18,base_link,127000.0,229000.0,-362000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698424084424e+18,1.5740698424058473e+18,map,3.97423768044,-1.33192682266,1.07435846329,0.0235023925711,-0.0472628800708,-0.232150724513,-0.971246569528,1.5740698239578368e+18,1.574069823957419e+18,base_link,94227.3803711,0.0,1.5740698239577897e+18,1.574069823957419e+18,base_link,42.95,0.0
213,1.5740698311921203e+18,1.5740698311917906e+18,,16.3169994354,-1.91999995708,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698241902623e+18,1.574069824190001e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,-0.006,-0.016,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.4118793,0.0980665,9.85568325,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698241902474e+18,1.574069824190001e+18,base_link,128000.0,215000.0,-359000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069842685982e+18,1.5740698426855416e+18,map,3.95855259895,-1.30825471878,1.05968904495,0.0274639278289,-0.0557454463777,-0.233984663413,-0.970252212141,1.57406982419114e+18,1.574069824190946e+18,base_link,94225.0732422,0.0,1.57406982419114e+18,1.574069824190946e+18,base_link,42.94,0.0
214,1.5740698314547523e+18,1.5740698314543677e+18,,16.2630004883,-2.00999999046,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698244139843e+18,1.5740698244135112e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.069,0.007,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.38245935,-0.1765197,9.83606995,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069824413992e+18,1.5740698244135112e+18,base_link,122000.0,217000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698429912154e+18,1.5740698429909932e+18,map,3.94860863686,-1.30114030838,1.03741765022,0.0285653328106,-0.0580011048724,-0.232635071885,-0.970412704433,1.574069824432597e+18,1.5740698244321887e+18,base_link,94227.6245117,0.0,1.5740698244325268e+18,1.5740698244321887e+18,base_link,42.94,0.0
215,1.5740698317558812e+18,1.5740698317556285e+18,,16.3120002747,-2.09999990463,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698246521705e+18,1.5740698246519933e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,-0.004,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.77472535,0.0392266,9.87529655,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698246521692e+18,1.5740698246519933e+18,base_link,131000.0,216000.0,-363000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698432343053e+18,1.574069843233777e+18,map,3.93531632423,-1.30347394943,1.01903676987,0.0336519827236,-0.0563417659069,-0.227289653318,-0.971613381427,1.5740698246648494e+18,1.57406982466468e+18,base_link,94227.6489258,0.0,1.574069824664844e+18,1.57406982466468e+18,base_link,42.94,0.0
216,1.5740698320639985e+18,1.5740698320635743e+18,,16.3180007935,-2.02999997139,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698248897372e+18,1.574069824889304e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,-0.003,0.073,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.42168595,-0.0392266,9.7870367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698248897375e+18,1.574069824889304e+18,base_link,133000.0,212000.0,-347000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698435124554e+18,1.5740698435121997e+18,map,3.90385198593,-1.30453538895,1.00132918358,0.0375120494257,-0.0746542210995,-0.217520277801,-0.972473404349,1.5740698249055217e+18,1.574069824905101e+18,base_link,94227.0629883,0.0,1.5740698249054766e+18,1.574069824905101e+18,base_link,42.95,0.0
217,1.5740698323215974e+18,1.5740698323214044e+18,,16.2460002899,-1.96000003815,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698251296648e+18,1.5740698251293573e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,0.073,0.055,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.12776475,0.196133,9.4928372,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698251296666e+18,1.5740698251293573e+18,base_link,139000.0,217000.0,-364000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698437934733e+18,1.574069843793159e+18,map,3.88127732277,-1.33146333694,0.978491783142,0.0378358581768,-0.0824792648591,-0.21354002695,-0.97271078723,1.5740698251445e+18,1.574069825144279e+18,base_link,94228.0212402,0.0,1.574069825144511e+18,1.574069825144279e+18,base_link,42.95,0.0
218,1.5740698325752899e+18,1.5740698325749268e+18,,16.3150005341,-1.96000003815,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069825371141e+18,1.5740698253708367e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.038,-0.022,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.10815145,0.00980665,9.65955025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698253711135e+18,1.5740698253708367e+18,base_link,150000.0,213000.0,-353000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698440677998e+18,1.5740698440675077e+18,map,3.86550855637,-1.33326101303,0.962899923325,0.0257687504841,-0.0668084682632,-0.215824194045,-0.973803120416,1.5740698253863519e+18,1.5740698253861012e+18,base_link,94230.1391602,0.0,1.5740698253863235e+18,1.5740698253861012e+18,base_link,42.94,0.0
219,1.574069832836687e+18,1.5740698328364685e+18,,16.3150005341,-2.11999988556,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069825615306e+18,1.5740698256148695e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,-0.003,-0.027,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.99047165,0.2157463,9.63993695,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698256153055e+18,1.5740698256148695e+18,base_link,147000.0,218000.0,-348000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698443156237e+18,1.5740698443152417e+18,map,3.86133027077,-1.32256364822,0.928364276886,0.0229190377585,-0.054628248864,-0.215251351672,-0.974760138566,1.5740698256258698e+18,1.5740698256254702e+18,base_link,94227.6855469,0.0,1.5740698256258557e+18,1.5740698256254702e+18,base_link,42.94,0.0
220,1.574069833125636e+18,1.5740698331252685e+18,,16.3169994354,-2.17000007629,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698258464858e+18,1.5740698258462817e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.072,0.037,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.10815145,-0.0392266,9.83606995,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.574069825846431e+18,1.5740698258462817e+18,base_link,145000.0,225000.0,-343000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698446489385e+18,1.5740698446486318e+18,map,3.86351060867,-1.30831098557,0.886585474014,0.0224428173998,-0.0592495083933,-0.216386955052,-0.974249712028,1.5740698258653635e+18,1.574069825865218e+18,base_link,94227.3864746,0.0,1.5740698258653583e+18,1.574069825865218e+18,base_link,42.94,0.0
221,1.5740698333960788e+18,1.5740698333958843e+18,,16.2409992218,-2.09999990463,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698261056893e+18,1.574069826105306e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,0.04,-0.103,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.26505785,0.1372931,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698261056443e+18,1.574069826105306e+18,base_link,149000.0,230000.0,-354000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698448485353e+18,1.5740698448481162e+18,map,3.84180760384,-1.27360963821,0.840286254883,0.0194819764811,-0.0381541049158,-0.213722009475,-0.975954722073,1.5740698261162926e+18,1.5740698261158986e+18,base_link,94225.5554199,0.0,1.5740698261162534e+18,1.5740698261158986e+18,base_link,42.94,0.0
222,1.5740698336795802e+18,1.5740698336792302e+18,,16.3069992065,-1.94000005722,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069826331746e+18,1.5740698263315267e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,-0.098,0.003,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.4709975,-0.08825985,9.63993695,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698263317138e+18,1.5740698263315267e+18,base_link,154000.0,220000.0,-341000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698451015752e+18,1.5740698451013407e+18,map,3.81438851357,-1.23593091965,0.764719486237,0.0108880865192,-0.0264440856712,-0.207122094219,-0.977897028317,1.5740698263455488e+18,1.574069826345387e+18,base_link,94226.6479492,0.0,1.5740698263455537e+18,1.574069826345387e+18,base_link,42.94,0.0
223,1.5740698339399153e+18,1.5740698339396209e+18,,16.3120002747,-2.18000006676,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698265725166e+18,1.574069826572171e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.076,0.064,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.40235095,0.00980665,9.69877685,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698265725217e+18,1.574069826572171e+18,base_link,144000.0,216000.0,-356000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698453576315e+18,1.574069845357139e+18,map,3.79217195511,-1.18771314621,0.655228614807,0.00667543424656,-0.0149255567089,-0.202170576625,-0.979213829703,1.574069826592821e+18,1.574069826592452e+18,base_link,94228.3325195,0.0,1.574069826592804e+18,1.574069826592452e+18,base_link,42.94,0.0
224,1.574069834191593e+18,1.5740698341912458e+18,,16.3150005341,-2.00999999046,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698268093594e+18,1.5740698268091453e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,-0.029,-0.036,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.4513842,0.1569064,9.65955025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698268093596e+18,1.5740698268091453e+18,base_link,150000.0,215000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069845613838e+18,1.574069845613611e+18,map,3.77474617958,-1.16276407242,0.53440952301,0.00803940920618,-0.00263988334192,-0.202929154803,-0.979156860287,1.5740698268301071e+18,1.5740698268299246e+18,base_link,94228.125,0.0,1.5740698268301005e+18,1.5740698268299246e+18,base_link,42.95,0.0
225,1.5740698344914865e+18,1.5740698344913234e+18,,16.3209991455,-2.04999995232,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698270550792e+18,1.5740698270546662e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,-0.041,-0.015,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.0395049,0.28439285,9.5909037,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698270550582e+18,1.5740698270546662e+18,base_link,148000.0,205000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698459283656e+18,1.5740698459280563e+18,map,3.78065228462,-1.16143274307,0.403073787689,-0.00093608711862,0.0256021290502,-0.2005063266,-0.979357374875,1.574069827069268e+18,1.5740698270688568e+18,base_link,94227.0629883,0.0,1.574069827069219e+18,1.5740698270688568e+18,base_link,42.95,0.0
226,1.574069834751638e+18,1.5740698347514808e+18,,16.3169994354,-1.96000003815,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069827289769e+18,1.574069827289509e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103,-0.073,0.025,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.0787315,0.12748645,9.8458766,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698272897687e+18,1.574069827289509e+18,base_link,153000.0,202000.0,-348000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069846180361e+18,1.5740698461801155e+18,map,3.78772091866,-1.13930559158,0.298049926758,-0.00414829597227,0.0315226794642,-0.199571390724,-0.979367332682,1.5740698273046275e+18,1.5740698273043922e+18,base_link,94224.822998,0.0,1.5740698273046193e+18,1.5740698273043922e+18,base_link,42.94,0.0
227,1.5740698350626555e+18,1.5740698350622623e+18,,16.3120002747,-1.99000000954,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.57406982753053e+18,1.574069827530017e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091,-0.125,0.025,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-1.2160246,0.06864655,9.7085835,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698275305032e+18,1.574069827530017e+18,base_link,142000.0,213000.0,-350000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698464396518e+18,1.57406984643926e+18,map,3.77073097229,-1.13479089737,0.226023674011,-0.00750449688561,0.0412441369296,-0.20096108127,-0.978701817466,1.5740698275554455e+18,1.574069827555046e+18,base_link,94228.4484863,0.0,1.5740698275554478e+18,1.574069827555046e+18,base_link,42.94,0.0
228,1.574069835319348e+18,1.5740698353191058e+18,,16.2539997101,-1.90999996662,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698277758915e+18,1.574069827775696e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.003,0.1,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.85317855,0.0588399,9.7085835,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698277758648e+18,1.574069827775696e+18,base_link,137000.0,221000.0,-350000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57406984667321e+18,1.5740698466729915e+18,map,3.73709011078,-1.12236070633,0.189353942871,-0.00512444988761,0.0484371960769,-0.195508598537,-0.979491687534,1.574069827795575e+18,1.5740698277953846e+18,base_link,94226.159668,0.0,1.574069827795549e+18,1.5740698277953846e+18,base_link,42.95,0.0
229,1.574069835567072e+18,1.5740698355667085e+18,,16.3180007935,-1.75999999046,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698280114616e+18,1.574069828011048e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,-0.073,0.114,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.79433865,0.1765197,9.83606995,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698280114286e+18,1.574069828011048e+18,base_link,135000.0,221000.0,-350000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698469142223e+18,1.5740698469137405e+18,map,3.71770262718,-1.12416887283,0.13995552063,-0.00408309335549,0.0586486329477,-0.193650437512,-0.979307497293,1.5740698280311214e+18,1.5740698280307443e+18,base_link,94227.1057129,0.0,1.574069828031103e+18,1.5740698280307443e+18,base_link,42.94,0.0
230,1.574069835831207e+18,1.5740698358310103e+18,,16.3069992065,-1.98000001907,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698282818337e+18,1.5740698282816696e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.165,0.013,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.44129925,0.40207265,9.8654899,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698282818135e+18,1.5740698282816696e+18,base_link,138000.0,209000.0,-357000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698471536146e+18,1.574069847153394e+18,map,3.71830534935,-1.1165060997,0.0627653598785,-0.00809729722441,0.0743937572526,-0.193325484066,-0.978276678589,1.574069828305704e+18,1.5740698283055186e+18,base_link,94223.3154297,0.0,1.5740698283056712e+18,1.5740698283055186e+18,base_link,42.94,0.0
231,1.5740698361051548e+18,1.574069836104815e+18,,16.3120002747,-1.96000003815,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698284958886e+18,1.5740698284954752e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.038,-0.105,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1765197,-0.1176798,9.75761675,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698284958892e+18,1.5740698284954752e+18,base_link,124000.0,220000.0,-361000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069847393408e+18,1.5740698473930673e+18,map,3.72606611252,-1.09343957901,-0.0478646755219,-0.00934385490146,0.0561730771693,-0.193140233305,-0.979517293393,1.574069828506642e+18,1.574069828506232e+18,base_link,94227.7709961,0.0,1.5740698285066289e+18,1.574069828506232e+18,base_link,42.95,0.0
232,1.574069836352839e+18,1.5740698363526116e+18,,16.2749996185,-2.07999992371,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698287295122e+18,1.5740698287292347e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.011,-0.134,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.196133,-0.16671305,9.89490985,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698287294664e+18,1.5740698287292347e+18,base_link,121000.0,222000.0,-355000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698476338783e+18,1.5740698476335887e+18,map,3.73209452629,-1.0728354454,-0.168139696121,-0.0166194037429,0.0639196219768,-0.187343874597,-0.980071604525,1.5740698287543954e+18,1.5740698287541166e+18,base_link,94228.6560059,0.0,1.5740698287543954e+18,1.5740698287541166e+18,base_link,42.95,0.0
233,1.5740698366145057e+18,1.5740698366141555e+18,,16.3190002441,-2.11999988556,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698289729142e+18,1.5740698289724892e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.07,0.018,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.12748645,-0.14709975,9.8262633,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698289728794e+18,1.5740698289724892e+18,base_link,112000.0,231000.0,-358000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698478742986e+18,1.5740698478737428e+18,map,3.7411878109,-1.05577898026,-0.269520282745,-0.0191564976879,0.0517383856302,-0.186254890308,-0.980951213815,1.5740698289920573e+18,1.5740698289915804e+18,base_link,94226.6174316,0.0,1.5740698289920356e+18,1.5740698289915804e+18,base_link,42.95,0.0
234,1.5740698369418716e+18,1.5740698369417037e+18,,16.3150005341,-2.05999994278,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.5740698292088174e+18,1.5740698292085883e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.011,0.054,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0196133,-0.2157463,9.87529655,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698292088097e+18,1.5740698292085883e+18,base_link,122000.0,222000.0,-352000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574069848113025e+18,1.5740698481127916e+18,map,3.72331953049,-1.04611635208,-0.36429977417,-0.0219121273566,0.0424497588594,-0.184662204748,-0.981640334738,1.5740698292271496e+18,1.5740698292268073e+18,base_link,94224.5849609,0.0,1.574069829227122e+18,1.5740698292268073e+18,base_link,42.95,0.0
235,1.5740698371951235e+18,1.5740698371947564e+18,,16.2740001678,-1.88999998569,,,,0.990000009537,2.0,0.0,0.0,1.0,id0,,1.574069829448574e+18,1.5740698294481193e+18,base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.026,-0.025,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0784532,1.1997672850299999e-15,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08,1.5740698294485368e+18,1.5740698294481193e+18,base_link,129000.0,219000.0,-351000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5740698483537513e+18,1.57406984835345e+18,map,3.72560477257,-1.05391740799,-0.445820808411,-0.0211322166207,0.0424074684854,-0.183728025758,-0.981834532184,1.5740698294651267e+18,1.5740698294646922e+18,base_link,94228.2409668,0.0,1.5740698294651013e+18,1.5740698294646922e+18,base_link,42.95,0.0
